Name,ID,Has Block,Mod,Class
miscutils:itemNuggetProtactinium,8421,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateProtactinium,8422,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleProtactinium,8423,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotNeptunium,8424,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustNeptunium,8425,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyNeptunium,8426,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallNeptunium,8427,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetNeptunium,8428,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateNeptunium,8429,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleNeptunium,8430,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotCurium,8431,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustCurium,8432,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyCurium,8433,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallCurium,8434,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetCurium,8435,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateCurium,8436,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleCurium,8437,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotBerkelium,8438,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustBerkelium,8439,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyBerkelium,8440,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallBerkelium,8441,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetBerkelium,8442,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateBerkelium,8443,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleBerkelium,8444,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotCalifornium,8445,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustCalifornium,8446,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyCalifornium,8447,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallCalifornium,8448,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetCalifornium,8449,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateCalifornium,8450,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleCalifornium,8451,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotEinsteinium,8452,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustEinsteinium,8453,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyEinsteinium,8454,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallEinsteinium,8455,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetEinsteinium,8456,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateEinsteinium,8457,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleEinsteinium,8458,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotFermium,8459,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustFermium,8460,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyFermium,8461,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallFermium,8462,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetFermium,8463,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateFermium,8464,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleFermium,8465,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotLithium7,8466,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustLithium7,8467,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyLithium7,8468,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallLithium7,8469,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetLithium7,8470,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateLithium7,8471,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleLithium7,8472,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotThorium232,8473,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustThorium232,8474,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyThorium232,8475,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallThorium232,8476,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetThorium232,8477,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateThorium232,8478,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleThorium232,8479,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotUranium232,8480,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustUranium232,8481,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyUranium232,8482,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallUranium232,8483,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetUranium232,8484,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateUranium232,8485,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemRodUranium232,8486,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongUranium232,8487,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemIngotUranium233,8488,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustUranium233,8489,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyUranium233,8490,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallUranium233,8491,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetUranium233,8492,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateUranium233,8493,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemRodUranium233,8494,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongUranium233,8495,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemIngotPlutonium238,8496,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustPlutonium238,8497,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyPlutonium238,8498,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallPlutonium238,8499,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetPlutonium238,8500,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlatePlutonium238,8501,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoublePlutonium238,8502,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotStrontium90,8503,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustStrontium90,8504,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyStrontium90,8505,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallStrontium90,8506,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetStrontium90,8507,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateStrontium90,8508,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleStrontium90,8509,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotPolonium210,8510,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustPolonium210,8511,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyPolonium210,8512,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallPolonium210,8513,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetPolonium210,8514,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlatePolonium210,8515,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoublePolonium210,8516,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotAmericium241,8517,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustAmericium241,8518,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyAmericium241,8519,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallAmericium241,8520,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetAmericium241,8521,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateAmericium241,8522,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleAmericium241,8523,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotSiliconCarbide,8524,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustSiliconCarbide,8525,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinySiliconCarbide,8526,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallSiliconCarbide,8527,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetSiliconCarbide,8528,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateSiliconCarbide,8529,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleSiliconCarbide,8530,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltSiliconCarbide,8531,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodSiliconCarbide,8532,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongSiliconCarbide,8533,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingSiliconCarbide,8534,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewSiliconCarbide,8535,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorSiliconCarbide,8536,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearSiliconCarbide,8537,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotZirconiumCarbide,8538,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotZirconiumCarbide,8539,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustZirconiumCarbide,8540,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyZirconiumCarbide,8541,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallZirconiumCarbide,8542,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetZirconiumCarbide,8543,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateZirconiumCarbide,8544,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleZirconiumCarbide,8545,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltZirconiumCarbide,8546,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodZirconiumCarbide,8547,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongZirconiumCarbide,8548,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingZirconiumCarbide,8549,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewZirconiumCarbide,8550,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorZirconiumCarbide,8551,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearZirconiumCarbide,8552,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotTantalumCarbide,8553,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotTantalumCarbide,8554,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustTantalumCarbide,8555,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyTantalumCarbide,8556,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallTantalumCarbide,8557,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetTantalumCarbide,8558,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateTantalumCarbide,8559,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleTantalumCarbide,8560,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltTantalumCarbide,8561,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodTantalumCarbide,8562,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongTantalumCarbide,8563,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingTantalumCarbide,8564,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewTantalumCarbide,8565,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorTantalumCarbide,8566,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearTantalumCarbide,8567,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotNiobiumCarbide,8568,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotNiobiumCarbide,8569,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustNiobiumCarbide,8570,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyNiobiumCarbide,8571,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallNiobiumCarbide,8572,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetNiobiumCarbide,8573,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateNiobiumCarbide,8574,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleNiobiumCarbide,8575,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltNiobiumCarbide,8576,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodNiobiumCarbide,8577,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongNiobiumCarbide,8578,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingNiobiumCarbide,8579,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewNiobiumCarbide,8580,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorNiobiumCarbide,8581,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearNiobiumCarbide,8582,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemDustFluorite,8584,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyFluorite,8585,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallFluorite,8586,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemIngotBerylliumFluoride,8590,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustBerylliumFluoride,8591,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyBerylliumFluoride,8592,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallBerylliumFluoride,8593,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetBerylliumFluoride,8594,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateBerylliumFluoride,8595,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleBerylliumFluoride,8596,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotLithiumFluoride,8597,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustLithiumFluoride,8598,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyLithiumFluoride,8599,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallLithiumFluoride,8600,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetLithiumFluoride,8601,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateLithiumFluoride,8602,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleLithiumFluoride,8603,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotThoriumTetrafluoride,8604,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustThoriumTetrafluoride,8605,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyThoriumTetrafluoride,8606,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallThoriumTetrafluoride,8607,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetThoriumTetrafluoride,8608,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateThoriumTetrafluoride,8609,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleThoriumTetrafluoride,8610,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotThoriumHexafluoride,8611,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustThoriumHexafluoride,8612,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyThoriumHexafluoride,8613,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallThoriumHexafluoride,8614,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetThoriumHexafluoride,8615,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateThoriumHexafluoride,8616,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleThoriumHexafluoride,8617,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
